,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
1426,7/2/16,All,All,1426,7/2/16 4:00,7/2/16 4:00,-0.023949219,66.15,66.15,100,29.85,7,8.375,,0,265.1558515,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1431,7/2/16,All,All,1431,7/2/16 5:00,7/2/16 5:00,0.076971774,66.43333333,66.13333333,99,29.86,6.333333333,9.633333333,,0,276.6704369,26,2,11,14,53.72727273,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1436,7/2/16,All,All,1436,7/2/16 6:00,7/2/16 6:00,0.298020305,66.1,65.1,96.5,29.87,9.5,8.65,,0,285,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1441,7/2/16,All,All,1441,7/2/16 7:00,7/2/16 7:00,0.575766077,64.9,59,81,29.9,10,10.4,17.3,0,310,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1446,7/2/16,All,All,1446,7/2/16 8:00,7/2/16 8:00,0.818218771,66,57.9,75,29.92,10,10.4,16.1,0,320,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1451,7/2/16,All,All,1451,7/2/16 9:00,7/2/16 9:00,0.947928152,69.1,59,70,29.93,10,6.9,,0,320,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1456,7/2/16,All,All,1456,7/2/16 10:00,7/2/16 10:00,0.931539065,70,57.9,65,29.92,10,10.4,18.4,0,300,26,3,31,13.25806452,55.22580645,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1461,7/2/16,All,All,1461,7/2/16 11:00,7/2/16 11:00,0.762700813,72,57.9,61,29.92,10,11.5,,0,270,26,4,187,13.81283422,103.459893,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1466,7/2/16,All,All,1466,7/2/16 12:00,7/2/16 12:00,0.474169678,73,57.9,59,29.93,10,15,,0,250,26,6,384,13.89583333,106.4739583,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1471,7/2/16,All,All,1471,7/2/16 13:00,7/2/16 13:00,0.181215312,70,59,68,29.94,10,16.1,20.7,0,260,26,4,151,13.76821192,99.42384106,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1476,7/2/16,All,All,1476,7/2/16 14:00,7/2/16 14:00,0.000675329,72,57.9,61,29.93,10,16.1,23,0,270,26,5,194,13.32989691,110.0463918,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1481,7/2/16,All,All,1481,7/2/16 15:00,7/2/16 15:00,-0.060021184,71.1,57.9,63,29.93,10,12.7,,0,270,26,8,221,13.0678733,97.57013575,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1486,7/2/16,All,All,1486,7/2/16 16:00,7/2/16 16:00,-0.035845084,73,55.9,55,29.94,10,11.5,,0,280,26,2,51,13,93.64705882,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1491,7/2/16,All,All,1491,7/2/16 17:00,7/2/16 17:00,0.088900801,72,57,59,29.94,10,9.2,,0,260,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1496,7/2/16,All,All,1496,7/2/16 18:00,7/2/16 18:00,0.329162677,71.1,55,57,29.95,10,12.7,19.6,0,260,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1501,7/2/16,All,All,1501,7/2/16 19:00,7/2/16 19:00,0.640929677,71.1,55.9,59,29.97,10,12.7,,0,260,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1506,7/2/16,All,All,1506,7/2/16 20:00,7/2/16 20:00,0.939653275,68,55.9,65,29.99,10,12.7,,0,260,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1511,7/2/16,All,All,1511,7/2/16 21:00,7/2/16 21:00,1.139738053,66,57,73,30.01,10,11.5,,0,270,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1516,7/2/16,All,All,1516,7/2/16 22:00,7/2/16 22:00,1.194125134,66,57,73,30.04,10,8.1,,0,280,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1521,7/2/16,All,All,1521,7/2/16 23:00,7/2/16 23:00,1.090683721,64,55.9,75,30.05,10,3.5,,0,250,26,0,0,,,7/2/16,68.0725,62.265,83.325,29.90342105,7.5075,10.64358974,19.18333333,0,264.1649191,19,1230,13.57723577,101.8186992,7/2/16 4:01,7/2/16 21:38,7/2/16 5:18,7/2/16 20:22
1526,7/3/16,All,All,1526,7/3/16 0:00,7/3/16 0:00,0.835190394,64.9,53.1,65,30.05,10,5.8,,0,290,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1531,7/3/16,All,All,1531,7/3/16 1:00,7/3/16 1:00,0.500945611,62.1,57,84,30.05,10,8.1,,0,260,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1536,7/3/16,All,All,1536,7/3/16 2:00,7/3/16 2:00,0.217875252,63,60.1,90,30.05,10,8.1,,0,260,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1541,7/3/16,All,All,1541,7/3/16 3:00,7/3/16 3:00,0.043637505,64,59,84,30.06,10,6.9,,0,240,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1546,7/3/16,All,All,1546,7/3/16 4:00,7/3/16 4:00,-0.049634144,63,57,81,30.07,10,8.1,,0,250,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1551,7/3/16,All,All,1551,7/3/16 5:00,7/3/16 5:00,-0.056863978,61,57,87,30.07,10,8.1,,0,240,26,2,156,15,119.2115385,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1556,7/3/16,All,All,1556,7/3/16 6:00,7/3/16 6:00,0.065300516,64,59,84,30.08,10,6.9,,0,260,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1561,7/3/16,All,All,1561,7/3/16 7:00,7/3/16 7:00,0.312035774,66,61,84,30.09,10,9.2,,0,260,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1566,7/3/16,All,All,1566,7/3/16 8:00,7/3/16 8:00,0.612255734,68,61,78,30.11,10,10.4,,0,260,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1571,7/3/16,All,All,1571,7/3/16 9:00,7/3/16 9:00,0.865092646,71.1,57,61,30.12,10,10.4,,0,270,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1576,7/3/16,All,All,1576,7/3/16 10:00,7/3/16 10:00,0.99090709,71.1,61,70,30.12,10,9.2,,0,290,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1581,7/3/16,All,All,1581,7/3/16 11:00,7/3/16 11:00,0.958351801,73.9,57.9,57,30.11,10,9.2,,0,270,26,6,195,14.40512821,82.37948718,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1586,7/3/16,All,All,1586,7/3/16 12:00,7/3/16 12:00,0.762408137,75,57,53,30.1,10,13.8,,0,250,26,8,436,14.27752294,98.68348624,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1591,7/3/16,All,All,1591,7/3/16 13:00,7/3/16 13:00,0.448772311,77,54,45,30.09,10,13.8,,0,240,26,8,105,13.62857143,61.97142857,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1596,7/3/16,All,All,1596,7/3/16 14:00,7/3/16 14:00,0.149483228,77,54,45,30.08,10,11.5,,0,230,26,5,48,13.91666667,59.0625,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1601,7/3/16,All,All,1601,7/3/16 15:00,7/3/16 15:00,-0.023583043,73.9,57.9,57,30.08,10,12.7,,0,220,26,12,548,14.29927007,103.6824818,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1606,7/3/16,All,All,1606,7/3/16 16:00,7/3/16 16:00,-0.077114301,73,55.9,55,30.07,10,16.1,21.9,0,220,26,16,643,14.26749611,100.9735614,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1611,7/3/16,All,All,1611,7/3/16 17:00,7/3/16 17:00,-0.044602992,71.1,60.1,68,30.06,10,16.1,,0,230,26,10,622,14.09163987,114.022508,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1616,7/3/16,All,All,1616,7/3/16 18:00,7/3/16 18:00,0.09554927,70,63,78,30.06,10,16.1,24.2,0,240,26,3,26,14,108,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1621,7/3/16,All,All,1621,7/3/16 19:00,7/3/16 19:00,0.354857994,68,63,84,30.06,10,15,21.9,0,230,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1626,7/3/16,All,All,1626,7/3/16 20:00,7/3/16 20:00,0.681223431,66.9,61,81,30.07,10,16.1,,0,230,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1631,7/3/16,All,All,1631,7/3/16 21:00,7/3/16 21:00,0.982201363,66,61,84,30.07,10,12.7,,0,230,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1636,7/3/16,All,All,1636,7/3/16 22:00,7/3/16 22:00,1.171477981,66,62.1,87,30.08,10,13.8,,0,230,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1641,7/3/16,All,All,1641,7/3/16 23:00,7/3/16 23:00,1.207268639,66,62.1,87,30.08,10,12.7,,0,230,26,0,0,,,7/3/16,68.4625,59.175,73.79166667,30.07958333,10,11.61666667,22.66666667,0,244.8198352,28,2779,14.25404822,101.6563512,7/3/16 4:02,7/3/16 21:38,7/3/16 5:18,7/3/16 20:22
1646,7/4/16,All,All,1646,7/4/16 0:00,7/4/16 0:00,1.077310034,66,62.1,87,30.08,10,13.8,,0,240,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1651,7/4/16,All,All,1651,7/4/16 1:00,7/4/16 1:00,0.792267881,64.9,62.1,90,30.08,10,10.4,,0,240,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1656,7/4/16,All,All,1656,7/4/16 2:00,7/4/16 2:00,0.444081411,64.9,62.1,90,30.07,10,10.4,,0,240,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1661,7/4/16,All,All,1661,7/4/16 3:00,7/4/16 3:00,0.167654771,64,61,90,30.06,10,10.4,,0,240,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1666,7/4/16,All,All,1666,7/4/16 4:00,7/4/16 4:00,0.004311218,63,62.1,97,30.06,10,10.4,,0,240,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1671,7/4/16,All,All,1671,7/4/16 5:00,7/4/16 5:00,-0.079144173,63,61,93,30.06,10,,,0,0,27,6,145,15.31034483,106.7862069,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1676,7/4/16,All,All,1676,7/4/16 6:00,7/4/16 6:00,-0.067615732,66,61,84,30.07,10,8.1,,0,260,27,1,3,17,67.66666667,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1681,7/4/16,All,All,1681,7/4/16 7:00,7/4/16 7:00,0.082885148,66.9,63,87,30.08,10,9.2,,0,270,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1686,7/4/16,All,All,1686,7/4/16 8:00,7/4/16 8:00,0.355679945,69.1,63,81,30.09,10,13.8,,0,260,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1691,7/4/16,All,All,1691,7/4/16 9:00,7/4/16 9:00,0.667390567,71.1,63,75,30.09,10,13.8,,0,260,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1696,7/4/16,All,All,1696,7/4/16 10:00,7/4/16 10:00,0.913943041,72,63,73,30.09,10,9.2,,0,260,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1701,7/4/16,All,All,1701,7/4/16 11:00,7/4/16 11:00,1.022745609,73.9,63,68,30.09,10,10.4,,0,260,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1706,7/4/16,All,All,1706,7/4/16 12:00,7/4/16 12:00,0.966164759,75.9,63,64,30.09,9,11.5,,0,260,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1711,7/4/16,All,All,1711,7/4/16 14:00,7/4/16 14:00,0.740864393,75,63,66,30.07,10,17.3,,0,230,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1716,7/4/16,All,All,1716,7/4/16 15:00,7/4/16 15:00,0.409502968,75,61,62,30.06,10,17.3,,0,230,27,1,51,14,112.2156863,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1721,7/4/16,All,All,1721,7/4/16 16:00,7/4/16 16:00,0.11796581,73.9,64,71,30.05,10,19.6,23,0,230,27,1,94,14,130.4680851,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1726,7/4/16,All,All,1726,7/4/16 17:00,7/4/16 17:00,-0.036939794,73,63,71,30.04,10,17.3,,0,230,27,2,64,14.140625,117.9375,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1731,7/4/16,All,All,1731,7/4/16 18:00,7/4/16 18:00,-0.078922178,71.1,64,78,30.03,10,16.1,21.9,0,220,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1736,7/4/16,All,All,1736,7/4/16 19:00,7/4/16 19:00,-0.03476447,69.1,64.9,87,30.02,10,12.7,,0,220,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1741,7/4/16,All,All,1741,7/4/16 20:00,7/4/16 20:00,0.124222058,66.9,64.9,93,30.02,10,11.5,,0,210,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1746,7/4/16,All,All,1746,7/4/16 21:00,7/4/16 21:00,0.400036691,66.55,64.65,93.5,30.015,10,12.1,,0,215,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1751,7/4/16,All,All,1751,7/4/16 22:00,7/4/16 22:00,0.728195328,68,66.1,93.5,30.005,10,12.7,,0,215,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1756,7/4/16,All,All,1756,7/4/16 23:00,7/4/16 23:00,1.013753873,68,66,93,30,10,12.7,,0,220,27,0,0,,,7/4/16,68.952,63.38,83.08,30.05,9.96,12.63333333,22.45,0,237.8605904,8,357,14.58263305,115.4677871,7/4/16 4:03,7/4/16 21:37,7/4/16 5:19,7/4/16 20:22
1761,7/5/16,All,All,1761,7/5/16 0:00,7/5/16 0:00,1.178591116,68,64.9,90,29.99,10,11.5,,0,220,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1766,7/5/16,All,All,1766,7/5/16 1:00,7/5/16 1:00,1.187639994,67.1,64.65,92,29.95,10,9.8,,0,220,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1771,7/5/16,All,All,1771,7/5/16 2:00,7/5/16 2:00,1.027794407,67.51666667,66.31666667,96,29.92,9,7.5,,0.08,195,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1776,7/5/16,All,All,1776,7/5/16 3:00,7/5/16 3:00,0.719859682,68,66.9,96,29.89,10,10.4,,0,190,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1781,7/5/16,All,All,1781,7/5/16 4:00,7/5/16 4:00,0.374522781,68,68,100,29.87,6,8.1,,0.1,180,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1786,7/5/16,All,All,1786,7/5/16 5:00,7/5/16 5:00,0.120671094,68,68,100,29.86,4,10.4,,0.2,180,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1791,7/5/16,All,All,1791,7/5/16 6:00,7/5/16 6:00,-0.022447398,69.625,68,94.5,29.82,2.075,7.775,,1.93,126.0532482,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
1796,7/5/16,All,All,1796,7/5/16 7:00,7/5/16 7:00,-0.087809575,69.86666667,68,93.66666667,29.8,5.666666667,7.7,,1.48,157.2949767,27,0,0,,,7/5/16,71.17647059,68.18039216,90.60784314,29.804,6.760784314,7.733333333,18.4,3.82,243.7142375,2,104,16.97115385,83.85576923,7/5/16 4:04,7/5/16 21:37,7/5/16 5:19,7/5/16 20:21
